IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,Adults,Children,Country,IsRepeatedGuest,ReservedRoomType,CustomerType,ADR,ticker,hotel,book_id,ArrivalDate
1,195,2017,Jun,25,24,2,0,ITA,0,D               ,Transient,130.5,2,City,CTransient2017June24-2,6/24/2017
1,39,2017,Jun,26,27,2,0,FRA,0,A               ,Transient,123,32,City,CTransient2017June27-32,6/27/2017
1,142,2017,Jun,26,28,2,0,PRT,0,A               ,Transient,125,7,City,CTransient2017June28-7,6/28/2017
1,178,2017,Jun,26,28,2,0,GBR,0,A               ,Transient,117,30,City,CTransient2017June28-30,6/28/2017
1,260,2017,Jul,26,1,2,0,AUT,0,B               ,Transient-Party,93.65,1,City,CTransient-Party2017July1-1,7/1/2017
1,39,2017,Jul,27,2,2,0,USA,0,D               ,Transient,139,3,City,CTransient2017July2-3,7/2/2017
1,51,2017,Jul,27,3,2,0,IRL,0,A               ,Transient,120,4,City,CTransient2017July3-4,7/3/2017
1,112,2017,Jul,27,3,2,2,USA,0,F               ,Transient,230,13,City,CTransient2017July3-13,7/3/2017
1,298,2017,Jul,27,3,1,0,DEU,0,A               ,Transient,119,29,City,CTransient2017July3-29,7/3/2017
1,465,2017,Jul,27,4,2,0,PRT,0,A               ,Transient,90,3,City,CTransient2017July4-3,7/4/2017
1,465,2017,Jul,27,4,2,0,PRT,0,A               ,Transient,90,15,City,CTransient2017July4-15,7/4/2017
1,465,2017,Jul,27,4,2,0,PRT,0,A               ,Transient,90,16,City,CTransient2017July4-16,7/4/2017
1,185,2017,Jul,27,5,2,1,DNK,0,A               ,Transient,125.1,49,City,CTransient2017July5-49,7/5/2017
1,10,2017,Jul,27,6,2,0,PRT,0,A               ,Transient,118,10,City,CTransient2017July6-10,7/6/2017
1,178,2017,Jul,27,7,2,0,ITA,0,A               ,Transient,143.1,27,City,CTransient2017July7-27,7/7/2017
1,270,2017,Jul,27,7,3,0,ITA,0,D               ,Transient,190.8,54,City,CTransient2017July7-54,7/7/2017
1,10,2017,Jul,28,9,2,1,PRT,0,A               ,Transient,180,11,City,CTransient2017July9-11,7/9/2017
1,226,2017,Jul,28,9,2,0,PRT,0,A               ,Transient,110,35,City,CTransient2017July9-35,7/9/2017
1,276,2017,Jul,28,9,2,1,BRA,0,A               ,Transient,123.3,36,City,CTransient2017July9-36,7/9/2017
1,35,2017,Jul,28,10,2,0,ROU,0,A               ,Transient,146.67,12,City,CTransient2017July10-12,7/10/2017
1,450,2017,Jul,28,11,2,0,PRT,0,A               ,Transient,90,2,City,CTransient2017July11-2,7/11/2017
1,229,2017,Jul,28,12,2,0,PRT,0,A               ,Transient,110,18,City,CTransient2017July12-18,7/12/2017
1,229,2017,Jul,28,12,2,0,PRT,0,A               ,Transient,110,36,City,CTransient2017July12-36,7/12/2017
1,229,2017,Jul,28,12,2,0,PRT,0,A               ,Transient,110,38,City,CTransient2017July12-38,7/12/2017
1,185,2017,Jul,28,13,3,0,FRA,0,D               ,Transient,156.6,6,City,CTransient2017July13-6,7/13/2017
1,476,2017,Jul,28,15,2,0,PRT,0,A               ,Transient-Party,112.67,3,City,CTransient-Party2017July15-3,7/15/2017
1,229,2017,Jul,28,15,2,0,BRA,0,A               ,Transient,89.1,53,City,CTransient2017July15-53,7/15/2017
1,253,2017,Jul,28,15,2,0,GBR,0,A               ,Transient,89.1,56,City,CTransient2017July15-56,7/15/2017
1,162,2017,Jul,28,15,1,0,LUX,0,A               ,Transient,98.1,60,City,CTransient2017July15-60,7/15/2017
1,226,2017,Jul,29,18,3,0,NLD,0,D               ,Transient,161.28,29,City,CTransient2017July18-29,7/18/2017
1,149,2017,Jul,29,20,3,0,DEU,0,D               ,Transient,167.7,23,City,CTransient2017July20-23,7/20/2017
1,12,2017,Jul,29,21,2,0,PRT,0,A               ,Transient,118,3,City,CTransient2017July21-3,7/21/2017
1,150,2017,Jul,29,22,3,0,USA,0,D               ,Transient,175.5,6,City,CTransient2017July22-6,7/22/2017
1,108,2017,Jul,30,24,3,0,NLD,0,D               ,Transient,195,16,City,CTransient2017July24-16,7/24/2017
1,176,2017,Jul,30,25,2,1,FRA,0,A               ,Transient,200.25,21,City,CTransient2017July25-21,7/25/2017
1,167,2017,Jul,30,26,2,0,ITA,0,A               ,Transient,115,44,City,CTransient2017July26-44,7/26/2017
1,153,2017,Jul,30,27,3,0,DEU,0,E               ,Transient,202.5,12,City,CTransient2017July27-12,7/27/2017
1,147,2017,Jul,30,28,2,0,FRA,0,D               ,Transient,139.5,32,City,CTransient2017July28-32,7/28/2017
1,10,2017,Jul,30,29,1,0,PRT,0,A               ,Transient,65,11,City,CTransient2017July29-11,7/29/2017
1,35,2017,Jul,30,29,2,0,GBR,0,A               ,Transient,140,12,City,CTransient2017July29-12,7/29/2017
1,8,2017,Jul,31,30,1,0,PRT,0,A               ,Transient,126,7,City,CTransient2017July30-7,7/30/2017
1,13,2017,Jul,31,30,2,0,FRA,0,A               ,Transient,162.67,10,City,CTransient2017July30-10,7/30/2017
1,145,2017,Jul,31,30,2,0,RUS,0,A               ,Transient,164.7,18,City,CTransient2017July30-18,7/30/2017
1,242,2017,Jul,31,30,2,0,FRA,0,A               ,Transient,112.5,23,City,CTransient2017July30-23,7/30/2017
1,302,2017,Jul,31,31,2,0,USA,0,A               ,Transient,89.1,8,City,CTransient2017July31-8,7/31/2017
1,75,2017,Jul,31,31,3,0,QAT,0,E               ,Transient,230,18,City,CTransient2017July31-18,7/31/2017
1,81,2017,Jul,31,31,3,0,MAR,0,E               ,Transient,224,27,City,CTransient2017July31-27,7/31/2017
1,184,2017,Jul,31,31,2,0,GBR,0,D               ,Transient,175.5,31,City,CTransient2017July31-31,7/31/2017
1,160,2017,Jul,31,31,3,0,PRT,0,D               ,Transient-Party,132.5,1,City,CTransient-Party2017July31-1,7/31/2017
1,315,2017,Jul,31,31,3,0,FRO,0,D               ,Transient,139.5,38,City,CTransient2017July31-38,7/31/2017
1,149,2017,Aug,31,1,2,1,FRA,0,A               ,Transient,148.5,31,City,CTransient2017August1-31,8/1/2017
1,103,2017,Aug,32,6,2,0,CN,0,E               ,Transient,234,4,City,CTransient2017August6-4,8/6/2017
1,22,2017,Aug,32,6,2,0,ESP,0,D               ,Transient,190,15,City,CTransient2017August6-15,8/6/2017
1,194,2017,Aug,32,7,2,0,GBR,0,A               ,Transient,112.5,24,City,CTransient2017August7-24,8/7/2017
1,169,2017,Aug,32,8,3,0,FRA,0,D               ,Transient,184.5,25,City,CTransient2017August8-25,8/8/2017
1,216,2017,Aug,32,8,2,0,AUS,0,A               ,Transient,130.5,37,City,CTransient2017August8-37,8/8/2017
1,7,2017,Aug,32,9,2,0,PRT,0,A               ,Transient,199,15,City,CTransient2017August9-15,8/9/2017
1,41,2017,Aug,32,9,1,0,IND,0,A               ,Transient,142,34,City,CTransient2017August9-34,8/9/2017
1,186,2017,Aug,32,10,2,0,ESP,0,A               ,Transient,112.5,6,City,CTransient2017August10-6,8/10/2017
1,178,2017,Aug,32,10,2,0,PRT,0,A               ,Transient,75.65,39,City,CTransient2017August10-39,8/10/2017
1,170,2017,Aug,32,11,2,0,FRA,0,D               ,Transient,175.5,30,City,CTransient2017August11-30,8/11/2017
1,32,2017,Aug,33,14,1,0,FRA,0,A               ,Transient,160,17,City,CTransient2017August14-17,8/14/2017
1,507,2017,Aug,33,15,2,0,PRT,0,A               ,Transient,90,3,City,CTransient2017August15-3,8/15/2017
1,287,2017,Aug,33,16,2,0,DEU,0,A               ,Transient,107.1,1,City,CTransient2017August16-1,8/16/2017
1,140,2017,Aug,33,17,2,0,ESP,0,A               ,Transient,125,6,City,CTransient2017August17-6,8/17/2017
1,151,2017,Aug,33,17,2,1,BEL,0,A               ,Transient,148.5,33,City,CTransient2017August17-33,8/17/2017
1,50,2017,Aug,33,18,2,0,NLD,0,A               ,Transient,140,10,City,CTransient2017August18-10,8/18/2017
1,158,2017,Aug,33,19,2,2,PRT,0,G               ,Transient,212,34,City,CTransient2017August19-34,8/19/2017
1,186,2017,Aug,34,20,2,0,FRA,0,A               ,Transient,99,12,City,CTransient2017August20-12,8/20/2017
1,179,2017,Aug,34,21,2,0,DEU,0,D               ,Transient,126,10,City,CTransient2017August21-10,8/21/2017
1,301,2017,Aug,34,24,2,0,BRA,0,A               ,Transient,116.1,21,City,CTransient2017August24-21,8/24/2017
1,457,2017,Aug,34,25,2,0,PRT,0,A               ,Transient-Party,80,7,City,CTransient-Party2017August25-7,8/25/2017
1,43,2017,Aug,35,28,2,0,DEU,0,A               ,Transient,140,11,City,CTransient2017August28-11,8/28/2017
1,48,2017,Aug,35,30,2,0,CHN,0,D               ,Transient,195.33,11,City,CTransient2017August30-11,8/30/2017
1,215,2017,Aug,35,30,2,0,ESP,0,D               ,Transient,162,12,City,CTransient2017August30-12,8/30/2017
1,222,2017,Aug,35,31,2,0,IRL,0,A               ,Transient,117,11,City,CTransient2017August31-11,8/31/2017
1,286,2015,Jul,31,30,2,0,PRT,1,A               ,Transient-Party,62.8,8,City,CTransient-Party2015July30-8,7/30/2015
1,321,2015,Sep,36,3,2,0,PRT,1,A               ,Transient-Party,62.8,6,City,CTransient-Party2015September3-6,9/3/2015
1,321,2015,Sep,36,3,2,0,PRT,1,A               ,Transient-Party,62.8,9,City,CTransient-Party2015September3-9,9/3/2015
1,258,2015,Jul,27,2,2,0,PRT,0,A               ,Contract,62,18,City,CContract2015July2-18,7/2/2015
1,279,2015,Jul,30,23,2,0,PRT,0,A               ,Contract,62,5,City,CContract2015July23-5,7/23/2015
1,293,2015,Aug,32,6,2,0,PRT,0,A               ,Contract,62,9,City,CContract2015August6-9,8/6/2015
1,321,2015,Sep,36,3,2,0,PRT,0,A               ,Contract,62,27,City,CContract2015September3-27,9/3/2015
1,335,2015,Sep,38,17,2,0,PRT,0,A               ,Contract,62,17,City,CContract2015September17-17,9/17/2015
1,342,2015,Sep,39,24,2,0,PRT,0,A               ,Contract,62,7,City,CContract2015September24-7,9/24/2015
1,349,2015,Oct,40,1,2,0,PRT,0,A               ,Contract,62,18,City,CContract2015October1-18,10/1/2015
1,349,2015,Oct,40,1,2,0,PRT,0,A               ,Contract,62,23,City,CContract2015October1-23,10/1/2015
1,363,2015,Oct,42,15,2,0,PRT,0,A               ,Contract,62,10,City,CContract2015October15-10,10/15/2015
1,278,2015,Jul,30,22,2,0,PRT,0,A               ,Contract,62,20,City,CContract2015July22-20,7/22/2015
1,377,2015,Oct,44,29,2,0,PRT,0,A               ,Contract,62,20,City,CContract2015October29-20,10/29/2015
1,281,2015,Jul,30,25,2,0,PRT,0,A               ,Transient-Party,62.8,77,City,CTransient-Party2015July25-77,7/25/2015
1,295,2015,Aug,32,8,2,0,PRT,0,A               ,Transient-Party,62.8,73,City,CTransient-Party2015August8-73,8/8/2015
1,330,2015,Sep,37,12,2,0,PRT,0,A               ,Transient-Party,62.8,35,City,CTransient-Party2015September12-35,9/12/2015
1,276,2015,Jul,30,20,2,0,PRT,0,A               ,Contract,62,9,City,CContract2015July20-9,7/20/2015
1,283,2015,Jul,31,27,2,0,PRT,0,A               ,Contract,62,5,City,CContract2015July27-5,7/27/2015
1,290,2015,Aug,32,3,2,0,PRT,0,A               ,Contract,62,9,City,CContract2015August3-9,8/3/2015
1,297,2015,Aug,33,10,2,0,PRT,0,A               ,Contract,62,28,City,CContract2015August10-28,8/10/2015
1,304,2015,Aug,34,17,2,0,PRT,0,A               ,Contract,62,16,City,CContract2015August17-16,8/17/2015
1,304,2015,Aug,34,17,2,0,PRT,0,A               ,Contract,62,18,City,CContract2015August17-18,8/17/2015
1,304,2015,Aug,34,17,2,0,PRT,0,A               ,Contract,62,19,City,CContract2015August17-19,8/17/2015
1,304,2015,Aug,34,17,2,0,PRT,0,A               ,Contract,62,27,City,CContract2015August17-27,8/17/2015
1,318,2015,Aug,36,31,2,0,PRT,0,A               ,Contract,62,19,City,CContract2015August31-19,8/31/2015
1,332,2015,Sep,38,14,2,0,PRT,0,A               ,Contract,62,29,City,CContract2015September14-29,9/14/2015
1,339,2015,Sep,39,21,2,0,PRT,0,A               ,Contract,62,12,City,CContract2015September21-12,9/21/2015
1,339,2015,Sep,39,21,2,0,PRT,0,A               ,Contract,62,20,City,CContract2015September21-20,9/21/2015
1,346,2015,Sep,40,28,2,0,PRT,0,A               ,Contract,62,6,City,CContract2015September28-6,9/28/2015
1,346,2015,Sep,40,28,2,0,PRT,0,A               ,Contract,62,9,City,CContract2015September28-9,9/28/2015
1,360,2015,Oct,42,12,2,0,PRT,0,A               ,Contract,62,20,City,CContract2015October12-20,10/12/2015
1,367,2015,Oct,43,19,2,0,PRT,0,A               ,Contract,62,13,City,CContract2015October19-13,10/19/2015
1,367,2015,Oct,43,19,2,0,PRT,0,A               ,Contract,62,19,City,CContract2015October19-19,10/19/2015
1,359,2015,Oct,42,11,2,0,PRT,0,A               ,Transient,60,14,City,CTransient2015October11-14,10/11/2015
1,365,2015,Oct,42,17,2,0,PRT,0,A               ,Transient,62.8,7,City,CTransient2015October17-7,10/17/2015
0,0,2015,Aug,35,25,1,0,PRT,1,A               ,Transient,0,10,City,CTransient2015August25-10,8/25/2015
1,221,2015,Sep,37,10,2,0,PRT,0,A               ,Transient-Party,89.25,4,City,CTransient-Party2015September10-4,9/10/2015
1,153,2015,Aug,32,3,2,0,PRT,0,A               ,Transient,60,26,City,CTransient2015August3-26,8/3/2015
1,153,2015,Aug,32,3,2,0,PRT,0,A               ,Transient,60,29,City,CTransient2015August3-29,8/3/2015
1,153,2015,Aug,32,3,2,0,PRT,0,A               ,Transient,12,34,City,CTransient2015August3-34,8/3/2015
1,260,2015,Jul,27,4,2,0,PRT,0,A               ,Transient-Party,62,24,City,CTransient-Party2015July4-24,7/4/2015
1,268,2015,Jul,29,12,2,0,PRT,0,A               ,Transient,82,6,City,CTransient2015July12-6,7/12/2015
1,219,2015,Sep,36,4,2,0,PRT,0,A               ,Transient-Party,80,44,City,CTransient-Party2015September4-44,9/4/2015
1,278,2015,Jul,30,22,2,0,PRT,0,A               ,Transient-Party,62,46,City,CTransient-Party2015July22-46,7/22/2015
1,283,2015,Jul,31,27,2,0,PRT,0,A               ,Transient-Party,62,68,City,CTransient-Party2015July27-68,7/27/2015
1,344,2015,Sep,39,26,2,0,PRT,0,A               ,Transient,170,59,City,CTransient2015September26-59,9/26/2015
1,278,2015,Jul,30,22,2,0,PRT,0,A               ,Transient-Party,62,69,City,CTransient-Party2015July22-69,7/22/2015
1,283,2015,Jul,31,27,1,0,PRT,0,A               ,Transient-Party,60,77,City,CTransient-Party2015July27-77,7/27/2015
1,294,2015,Aug,32,7,2,0,PRT,0,A               ,Transient-Party,62,38,City,CTransient-Party2015August7-38,8/7/2015
1,294,2015,Aug,32,7,2,0,PRT,0,A               ,Transient-Party,62,41,City,CTransient-Party2015August7-41,8/7/2015
1,297,2015,Aug,33,10,2,0,PRT,0,A               ,Transient-Party,62,47,City,CTransient-Party2015August10-47,8/10/2015
1,297,2015,Aug,33,10,2,0,PRT,0,A               ,Transient-Party,62,62,City,CTransient-Party2015August10-62,8/10/2015
1,304,2015,Aug,34,17,2,0,PRT,0,A               ,Transient-Party,62,39,City,CTransient-Party2015August17-39,8/17/2015
1,311,2015,Aug,35,24,2,0,PRT,0,A               ,Transient-Party,62,45,City,CTransient-Party2015August24-45,8/24/2015
1,311,2015,Aug,35,24,1,0,PRT,0,A               ,Transient-Party,60,61,City,CTransient-Party2015August24-61,8/24/2015
1,313,2015,Aug,35,26,2,0,PRT,0,A               ,Transient-Party,62,57,City,CTransient-Party2015August26-57,8/26/2015
1,313,2015,Aug,35,26,2,0,PRT,0,A               ,Transient-Party,62,60,City,CTransient-Party2015August26-60,8/26/2015
1,323,2015,Sep,36,5,2,0,PRT,0,A               ,Transient-Party,62,63,City,CTransient-Party2015September5-63,9/5/2015
1,327,2015,Sep,37,9,2,0,PRT,0,A               ,Transient-Party,62,97,City,CTransient-Party2015September9-97,9/9/2015
1,355,2015,Oct,41,7,1,0,PRT,0,A               ,Transient-Party,60,74,City,CTransient-Party2015October7-74,10/7/2015
0,257,2015,Jul,27,1,1,0,PRT,0,A               ,Transient,80,15,City,CTransient2015July1-15,7/1/2015
0,257,2015,Jul,27,1,2,0,PRT,0,A               ,Transient,101.5,31,City,CTransient2015July1-31,7/1/2015
0,257,2015,Jul,27,1,2,0,PRT,0,A               ,Transient,101.5,41,City,CTransient2015July1-41,7/1/2015
0,257,2015,Jul,27,1,2,0,PRT,0,A               ,Transient,101.5,44,City,CTransient2015July1-44,7/1/2015
0,257,2015,Jul,27,1,2,0,PRT,0,A               ,Transient,101.5,46,City,CTransient2015July1-46,7/1/2015
0,257,2015,Jul,27,1,2,0,PRT,0,A               ,Transient,101.5,69,City,CTransient2015July1-69,7/1/2015
0,257,2015,Jul,27,1,2,0,PRT,0,A               ,Transient,101.5,71,City,CTransient2015July1-71,7/1/2015
1,281,2015,Jul,30,25,2,0,PRT,0,A               ,Transient-Party,62,86,City,CTransient-Party2015July25-86,7/25/2015
1,295,2015,Aug,32,8,2,0,PRT,0,A               ,Transient-Party,62,101,City,CTransient-Party2015August8-101,8/8/2015
1,302,2015,Aug,33,15,2,0,PRT,0,A               ,Transient-Party,62,76,City,CTransient-Party2015August15-76,8/15/2015
1,302,2015,Aug,33,15,2,0,PRT,0,A               ,Transient-Party,62,77,City,CTransient-Party2015August15-77,8/15/2015
1,302,2015,Aug,33,15,2,0,PRT,0,A               ,Transient-Party,62,94,City,CTransient-Party2015August15-94,8/15/2015
1,330,2015,Sep,37,12,2,0,PRT,0,A               ,Transient-Party,62,51,City,CTransient-Party2015September12-51,9/12/2015
1,330,2015,Sep,37,12,2,0,PRT,0,A               ,Transient-Party,62,64,City,CTransient-Party2015September12-64,9/12/2015
1,337,2015,Sep,38,19,2,0,PRT,0,A               ,Transient-Party,62,52,City,CTransient-Party2015September19-52,9/19/2015
1,336,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,101.5,193,City,CTransient-Party2015September18-193,9/18/2015
1,364,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,101.5,156,City,CTransient-Party2015October16-156,10/16/2015
1,364,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,101.5,166,City,CTransient-Party2015October16-166,10/16/2015
1,364,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,101.5,190,City,CTransient-Party2015October16-190,10/16/2015
1,364,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,101.5,202,City,CTransient-Party2015October16-202,10/16/2015
1,233,2015,Sep,38,18,2,0,PRT,0,A               ,Transient-Party,120,275,City,CTransient-Party2015September18-275,9/18/2015
1,261,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,120,231,City,CTransient-Party2015October16-231,10/16/2015
1,261,2015,Oct,42,16,2,0,PRT,0,A               ,Transient-Party,120,235,City,CTransient-Party2015October16-235,10/16/2015
1,165,2015,Aug,32,8,2,0,PRT,0,A               ,Transient-Party,86,123,City,CTransient-Party2015August8-123,8/8/2015
1,221,2015,Oct,40,3,2,0,PRT,0,A               ,Transient-Party,86,64,City,CTransient-Party2015October3-64,10/3/2015
0,264,2015,Jul,28,8,2,0,PRT,0,A               ,Transient-Party,62,24,City,CTransient-Party2015July8-24,7/8/2015
0,271,2015,Jul,29,15,2,0,PRT,0,A               ,Transient-Party,62,17,City,CTransient-Party2015July15-17,7/15/2015
1,379,2015,Oct,44,31,2,0,PRT,0,A               ,Transient,62,5,City,CTransient2015October31-5,10/31/2015
1,414,2015,Dec,49,5,2,0,PRT,0,A               ,Transient,62,30,City,CTransient2015December5-30,12/5/2015
1,414,2015,Dec,49,5,2,0,PRT,0,A               ,Transient,62,32,City,CTransient2015December5-32,12/5/2015
1,414,2015,Dec,49,5,2,0,PRT,0,A               ,Transient,62,55,City,CTransient2015December5-55,12/5/2015
1,195,2015,Sep,38,17,2,0,PRT,0,A               ,Transient,48,75,City,CTransient2015September17-75,9/17/2015
1,224,2015,Sep,37,11,2,0,PRT,0,A               ,Transient,90,64,City,CTransient2015September11-64,9/11/2015
1,0,2015,Oct,41,7,1,0,PRT,1,A               ,Transient,65,18,City,CTransient2015October7-18,10/7/2015
0,3,2015,Nov,49,29,1,0,PRT,1,A               ,Transient-Party,65,1,City,CTransient-Party2015November29-1,11/29/2015
0,217,2015,Aug,32,7,2,0,FRA,0,B               ,Transient-Party,76.5,67,City,CTransient-Party2015August7-67,8/7/2015
1,395,2016,Mar,13,21,2,0,PRT,0,A               ,Transient,62.8,42,City,CTransient2016March21-42,3/21/2016
1,395,2016,Mar,13,21,2,0,PRT,0,A               ,Transient,62.8,44,City,CTransient2016March21-44,3/21/2016
0,0,2015,Aug,33,10,2,0,FRA,0,A               ,Transient,75,36,City,CTransient2015August10-36,8/10/2015
1,342,2015,Sep,39,24,2,0,PRT,0,A               ,Transient,170,9,City,CTransient2015September24-9,9/24/2015
0,179,2015,Aug,36,31,1,0,DEU,0,A               ,Transient,77.56,26,City,CTransient2015August31-26,8/31/2015
1,262,2015,Nov,46,9,2,0,PRT,0,A               ,Transient,62.8,7,City,CTransient2015November9-7,11/9/2015
0,8,2015,Sep,36,1,2,2,ITA,0,G               ,Contract,159.75,16,City,CContract2015September1-16,9/1/2015
0,219,2015,Sep,36,4,1,0,SWE,0,A               ,Transient-Party,76.67,95,City,CTransient-Party2015September4-95,9/4/2015
0,0,2016,May,19,4,1,0,PRT,1,G               ,Transient,0,29,City,CTransient2016May4-29,5/4/2016
0,0,2015,Sep,37,10,2,0,PRT,0,A               ,Transient,152,53,City,CTransient2015September10-53,9/10/2015
0,3,2015,Sep,37,12,2,0,PRT,0,B               ,Transient,0,23,City,CTransient2015September12-23,9/12/2015
1,5,2015,Sep,38,17,1,0,PRT,0,A               ,Transient,158,82,City,CTransient2015September17-82,9/17/2015
