,Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
3307,204578,183,15,5,1,2.4,Yes,300,Yes,540
3308,168280,173,15,5,1,2,No,120,Yes,415
3309,1786,56,15,4,2,1.5,Yes,300,No,490
3310,51537,494,17,4,2,1.5,No,120,No,510
3311,185777,109,15,4,4,1.5,No,120,Yes,560
3312,153141,256,15,5,4,1.5,No,300,No,590
3313,197942,82,15,4,2,2.4,Yes,40,No,380
3314,185501,77,15,4,2,2,No,120,Yes,395
3315,231818,367,15,6,2,2,No,300,Yes,545
3316,112901,569,17,4,4,2.4,No,40,Yes,650
3317,6351,201,15,5,2,1.5,No,40,Yes,420
3318,44665,836,17,6,4,2,Yes,80,No,
3319,155292,44,15,4,1,2.4,No,80,No,375
3320,98714,266,15,5,4,2,No,40,No,495
3321,51288,658,17,5,2,2.4,Yes,40,No,540
3322,99384,812,17,6,2,2.4,No,80,No,630
3323,239421,416,15,6,4,2,No,300,No,695
3324,62367,152,15,5,1,1.5,Yes,300,No,435
3325,204681,782,17,6,2,1.5,No,120,No,570
3326,282347,789,17,6,2,2,Yes,120,Yes,645
3327,125705,307,15,6,1,2,Yes,80,Yes,500
3328,549,362,15,6,2,2,No,40,No,475
3329,106066,504,17,4,2,2,Yes,300,No,595
3330,271852,472,17,4,1,2.4,Yes,300,No,560
3331,269778,571,17,4,4,2.4,No,80,Yes,690
3332,106642,626,17,5,2,1.5,Yes,40,No,470
3333,6472,314,15,6,1,2,No,40,No,425
3334,259539,572,17,4,4,2.4,No,80,No,640
3335,233719,98,15,4,4,1.5,Yes,40,No,470
3336,209062,84,15,4,2,2.4,Yes,80,No,420
3337,296177,202,15,5,2,1.5,No,40,No,260
3338,19803,197,15,5,2,1.5,Yes,120,Yes,480
3339,169661,101,15,4,4,1.5,Yes,120,Yes,580
3340,172042,438,17,4,1,1.5,Yes,120,No,
3341,155759,163,15,5,1,2,Yes,80,Yes,415
3342,281274,134,15,4,4,2.4,Yes,120,No,406
3343,233122,269,15,5,4,2,No,120,Yes,605
3344,78422,334,15,6,1,2.4,No,120,No,505
3345,262159,759,17,6,1,2.4,Yes,300,Yes,710
3346,222929,310,15,6,1,2,Yes,120,No,455
3347,246767,31,15,4,1,2,No,300,Yes,445
3348,6087,307,15,6,1,2,Yes,80,Yes,535
3349,275382,94,15,4,2,2.4,No,120,No,280
3350,192747,814,17,6,2,2.4,No,120,No,620
3351,178183,698,17,5,4,2,No,40,No,595
3352,25836,210,15,5,2,2,Yes,40,No,385
3353,156231,352,15,6,2,1.5,No,300,No,490
3354,234430,149,15,5,1,1.5,Yes,120,Yes,400
3355,76681,713,17,5,4,2.4,No,40,Yes,670
3356,202650,270,15,5,4,2,No,120,No,555
3357,110992,666,17,5,2,2.4,No,40,No,500
3358,3465,302,15,6,1,1.5,No,120,No,460
3359,138626,417,15,6,4,2.4,Yes,40,Yes,670
3360,48220,600,17,5,1,2,Yes,300,No,
3361,105595,479,17,4,1,2.4,No,300,Yes,610
3362,93780,490,17,4,2,1.5,No,40,No,440
3363,280000,472,17,4,1,2.4,Yes,300,No,560
3364,260329,603,17,5,1,2,No,80,Yes,
3365,59681,139,15,4,4,2.4,No,80,Yes,590
3366,167095,124,15,4,4,2,No,80,No,515
3367,273613,99,15,4,4,1.5,Yes,80,Yes,560
3368,251129,185,15,5,1,2.4,No,40,Yes,390
3369,211097,342,15,6,2,1.5,Yes,120,No,440
3370,254071,549,17,4,4,2,Yes,120,Yes,705
3371,99499,118,15,4,4,2,Yes,120,No,555
3372,92974,522,17,4,2,2.4,No,40,No,490
3373,59484,374,15,6,2,2.4,Yes,120,No,580
3374,216342,638,17,5,2,1.5,No,120,No,480
3375,234291,819,17,6,4,1.5,Yes,80,Yes,760
3376,39113,245,15,5,4,1.5,Yes,120,Yes,600
3377,150637,313,15,6,1,2,No,40,Yes,435
3378,214647,447,17,4,1,1.5,No,300,Yes,550
3379,151055,672,17,5,2,2.4,No,300,No,610
3380,46641,766,17,6,1,2.4,No,120,No,610
3381,295773,112,15,4,4,1.5,No,300,No,399
3382,42674,426,15,6,4,2.4,No,40,No,600
3383,165839,209,15,5,2,2,Yes,40,Yes,385
3384,86499,840,17,6,4,2,Yes,300,No,815
3385,66568,549,17,4,4,2,Yes,120,Yes,705
3386,213353,475,17,4,1,2.4,No,80,Yes,520
3387,209621,39,15,4,1,2.4,Yes,300,Yes,520
3388,161282,163,15,5,1,2,Yes,80,Yes,415
3389,273081,814,17,6,2,2.4,No,120,No,420
3390,142618,321,15,6,1,2.4,Yes,40,Yes,505
3391,190596,788,17,6,2,2,Yes,80,No,595
3392,249245,173,15,5,1,2,No,120,Yes,405
3393,43833,409,15,6,4,2,No,40,Yes,625
3394,260052,778,17,6,2,1.5,No,40,No,343
3395,186890,232,15,5,2,2.4,Yes,300,No,520
3396,195919,95,15,4,2,2.4,No,300,Yes,530
3397,58975,109,15,4,4,1.5,No,120,Yes,392
3398,290773,24,15,4,1,2,Yes,300,No,410
3399,94598,356,15,6,2,2,Yes,80,No,475
3400,294227,441,17,4,1,1.5,No,40,Yes,420
3401,214342,248,15,5,4,1.5,Yes,300,No,610
3402,141192,679,17,5,4,1.5,Yes,300,Yes,760
3403,122274,366,15,6,2,2,No,120,No,465
3404,226533,355,15,6,2,2,Yes,80,Yes,485
3405,31753,300,15,6,1,1.5,No,80,No,420
3406,126825,770,17,6,2,1.5,Yes,40,No,550
3407,53884,377,15,6,2,2.4,No,40,Yes,385
3408,214878,275,15,5,4,2.4,Yes,80,Yes,630
3409,268634,491,17,4,2,1.5,No,80,Yes,336
3410,139782,244,15,5,4,1.5,Yes,80,No,530
3411,48797,110,15,4,4,1.5,No,120,No,510
3412,1203,306,15,6,1,2,Yes,40,No,445
3413,174068,307,15,6,1,2,Yes,80,Yes,495
3414,120671,607,17,5,1,2,No,300,Yes,605
3415,67695,304,15,6,1,1.5,No,300,No,495
3416,288603,732,17,6,1,1.5,No,80,No,510
3417,211529,598,17,5,1,2,Yes,120,No,505
3418,294322,516,17,4,2,2.4,Yes,80,No,500
3419,116292,451,17,4,1,2,Yes,80,Yes,525
3420,149487,101,15,4,4,1.5,Yes,120,Yes,406
3421,88094,270,15,5,4,2,No,120,No,555
3422,290266,562,17,4,4,2.4,Yes,40,No,434
3423,240231,55,15,4,2,1.5,Yes,300,Yes,440
3424,240356,184,15,5,1,2.4,Yes,300,No,485
3425,127830,325,15,6,1,2.4,Yes,120,Yes,570
3426,121841,104,15,4,4,1.5,Yes,300,No,590
3427,71631,208,15,5,2,1.5,No,300,No,440
3428,12327,163,15,5,1,2,Yes,80,Yes,450
3429,16619,310,15,6,1,2,Yes,120,No,495
3430,87868,688,17,5,4,1.5,No,300,No,690
3431,155412,107,15,4,4,1.5,No,80,Yes,540
3432,7112,149,15,5,1,1.5,Yes,120,Yes,450
3433,160756,414,15,6,4,2,No,120,No,
3434,10452,212,15,5,2,2,Yes,80,No,445
3435,173983,856,17,6,4,2.4,Yes,300,No,840
3436,287529,663,17,5,2,2.4,Yes,300,Yes,650
3437,184052,88,15,4,2,2.4,Yes,300,No,500
3438,7206,289,15,6,1,1.5,Yes,40,Yes,470
3439,31093,365,15,6,2,2,No,120,Yes,545
3440,119973,301,15,6,1,1.5,No,120,Yes,475
3441,2046,299,15,6,1,1.5,No,80,Yes,490
3442,3392,209,15,5,2,2,Yes,40,Yes,465
3443,181780,448,17,4,1,1.5,No,300,No,
3444,148615,222,15,5,2,2,No,120,No,375
3445,251557,261,15,5,4,2,Yes,120,Yes,625
3446,82878,108,15,4,4,1.5,No,80,No,490
3447,88615,486,17,4,2,1.5,Yes,120,No,520
3448,103371,343,15,6,2,1.5,Yes,300,Yes,580
3449,151433,163,15,5,1,2,Yes,80,Yes,415
3450,94633,124,15,4,4,2,No,80,No,515
3451,65038,4,15,4,1,1.5,Yes,80,No,335
3452,127663,489,17,4,2,1.5,No,40,Yes,480
3453,246509,356,15,6,2,2,Yes,80,No,435
3454,270322,526,17,4,2,2.4,No,120,No,350
3455,105633,31,15,4,1,2,No,300,Yes,465
3456,225368,508,17,4,2,2,No,80,No,465
3457,202904,289,15,6,1,1.5,Yes,40,Yes,425
3458,293632,113,15,4,4,2,Yes,40,Yes,545
3459,13900,338,15,6,2,1.5,Yes,40,No,460
3460,275539,492,17,4,2,1.5,No,80,No,430
3461,264319,73,15,4,2,2,No,40,Yes,315
3462,70843,1,15,4,1,1.5,Yes,40,Yes,345
3463,141086,587,17,5,1,1.5,No,80,Yes,500
3464,169718,744,17,6,1,2,Yes,300,No,650
3465,38245,193,15,5,2,1.5,Yes,40,Yes,400
3466,259705,347,15,6,2,1.5,No,80,Yes,430
3467,200673,585,17,5,1,1.5,No,40,Yes,450
3468,162351,34,15,4,1,2.4,Yes,40,No,355
3469,272674,285,15,5,4,2.4,No,120,Yes,630
3470,235121,323,15,6,1,2.4,Yes,80,Yes,535
3471,143001,378,15,6,2,2.4,No,40,No,470
3472,132399,581,17,5,1,1.5,Yes,120,Yes,540
3473,284480,351,15,6,2,1.5,No,300,Yes,510
3474,170719,777,17,6,2,1.5,No,40,Yes,570
3475,61198,322,15,6,1,2.4,Yes,40,No,470
3476,191166,107,15,4,4,1.5,No,80,Yes,540
3477,114540,173,15,5,1,2,No,120,Yes,420
3478,146029,766,17,6,1,2.4,No,120,No,595
3479,119752,324,15,6,1,2.4,Yes,80,No,500
3480,183544,26,15,4,1,2,No,40,No,280
3481,52211,537,17,4,4,1.5,No,40,Yes,600
3482,283654,252,15,5,4,1.5,No,80,No,510
3483,161531,125,15,4,4,2,No,120,Yes,
3484,197236,263,15,5,4,2,Yes,300,Yes,685
3485,45108,588,17,5,1,1.5,No,80,No,460
3486,180477,403,15,6,4,2,Yes,80,Yes,685
3487,282870,823,17,6,4,1.5,Yes,300,Yes,840
3488,247980,731,17,6,1,1.5,No,80,Yes,565
3489,109396,94,15,4,2,2.4,No,120,No,440
3490,204117,233,15,5,2,2.4,No,40,Yes,430
3491,88053,630,17,5,2,1.5,Yes,120,No,540
3492,252844,308,15,6,1,2,Yes,80,No,430
3493,100311,142,15,4,4,2.4,No,120,No,560
3494,66461,506,17,4,2,2,No,40,No,475
3495,162146,451,17,4,1,2,Yes,80,Yes,520
3496,11641,194,15,5,2,1.5,Yes,40,No,380
3497,147357,440,17,4,1,1.5,Yes,300,No,
3498,240060,31,15,4,1,2,No,300,Yes,445
3499,161457,259,15,5,4,2,Yes,80,Yes,
3500,26676,342,15,6,2,1.5,Yes,120,No,500
3501,154605,182,15,5,1,2.4,Yes,120,No,435
3502,196207,628,17,5,2,1.5,Yes,80,No,490
3503,225818,178,15,5,1,2.4,Yes,40,No,365
3504,112912,4,15,4,1,1.5,Yes,80,No,325
3505,127264,165,15,5,1,2,Yes,120,Yes,440
3506,55851,451,17,4,1,2,Yes,80,Yes,535
3507,113839,138,15,4,4,2.4,No,40,No,500
3508,257889,405,15,6,4,2,Yes,120,Yes,
3509,52022,630,17,5,2,1.5,Yes,120,No,550
3510,293526,497,17,4,2,2,Yes,40,Yes,
3511,105677,404,15,6,4,2,Yes,80,No,635
3512,70365,301,15,6,1,1.5,No,120,Yes,
3513,2303,75,15,4,2,2,No,80,Yes,465
3514,250859,116,15,4,4,2,Yes,80,No,535
3515,260782,346,15,6,2,1.5,No,40,No,238
3516,58454,473,17,4,1,2.4,No,40,Yes,500
3517,207841,253,15,5,4,1.5,No,120,Yes,580
3518,250016,232,15,5,2,2.4,Yes,300,No,500
3519,266013,28,15,4,1,2,No,80,No,217
3520,224157,438,17,4,1,1.5,Yes,120,No,455
3521,44438,237,15,5,2,2.4,No,120,Yes,371
3522,227816,313,15,6,1,2,No,40,Yes,425
3523,158445,811,17,6,2,2.4,No,80,Yes,660
3524,32938,360,15,6,2,2,Yes,300,No,575
3525,125575,329,15,6,1,2.4,No,40,Yes,490
3526,204232,133,15,4,4,2.4,Yes,120,Yes,630
3527,85576,580,17,5,1,1.5,Yes,80,No,475
3528,220577,794,17,6,2,2,No,40,No,525
3529,178662,278,15,5,4,2.4,Yes,120,No,600
3530,85667,199,15,5,2,1.5,Yes,300,Yes,500
3531,31625,77,15,4,2,2,No,120,Yes,445
3532,16913,355,15,6,2,2,Yes,80,Yes,565
3533,289156,127,15,4,4,2,No,300,Yes,645
3534,218509,738,17,6,1,2,Yes,40,No,520
3535,9391,20,15,4,1,2,Yes,80,No,380
3536,216981,191,15,5,1,2.4,No,300,Yes,515
3537,64921,649,17,5,2,2,No,40,Yes,545
3538,164234,258,15,5,4,2,Yes,40,No,515
3539,8645,301,15,6,1,1.5,No,120,Yes,505
3540,62661,695,17,5,4,2,Yes,300,Yes,785
3541,157738,242,15,5,4,1.5,Yes,40,No,490
3542,89493,795,17,6,2,2,No,80,Yes,655
3543,27686,24,15,4,1,2,Yes,300,No,450
3544,139417,319,15,6,1,2,No,300,Yes,560
3545,125279,132,15,4,4,2.4,Yes,80,No,560
3546,189698,94,15,4,2,2.4,No,120,No,420
3547,27235,201,15,5,2,1.5,No,40,Yes,390
3548,18351,78,15,4,2,2,No,120,No,
3549,74847,710,17,5,4,2.4,Yes,120,No,700
3550,160644,748,17,6,1,2,No,80,No,550
3551,285123,513,17,4,2,2.4,Yes,40,Yes,357
3552,283038,230,15,5,2,2.4,Yes,120,No,440
3553,10080,221,15,5,2,2,No,120,Yes,495
3554,199878,358,15,6,2,2,Yes,120,No,465
3555,102260,433,17,4,1,1.5,Yes,40,Yes,465
3556,261453,762,17,6,1,2.4,No,40,No,520
3557,220276,696,17,5,4,2,Yes,300,No,735
3558,163595,73,15,4,2,2,No,40,Yes,345
3559,169058,40,15,4,1,2.4,Yes,300,No,475
3560,296651,510,17,4,2,2,No,120,No,475
3561,62283,439,17,4,1,1.5,Yes,300,Yes,590
3562,179669,182,15,5,1,2.4,Yes,120,No,435
3563,277039,180,15,5,1,2.4,Yes,80,No,400
3564,114335,86,15,4,2,2.4,Yes,120,No,460
3565,88918,329,15,6,1,2.4,No,40,Yes,495
3566,232173,715,17,5,4,2.4,No,80,Yes,710
3567,267031,591,17,5,1,1.5,No,300,Yes,560
3568,136653,259,15,5,4,2,Yes,80,Yes,605
3569,102560,181,15,5,1,2.4,Yes,120,Yes,495
3570,152573,213,15,5,2,2,Yes,120,Yes,445
3571,230960,360,15,6,2,2,Yes,300,No,515
3572,199109,489,17,4,2,1.5,No,40,Yes,460
3573,82213,478,17,4,1,2.4,No,120,No,505
3574,181819,312,15,6,1,2,Yes,300,No,525
3575,201048,155,15,5,1,1.5,No,80,Yes,365
3576,163653,845,17,6,4,2,No,120,Yes,785
3577,184879,227,15,5,2,2.4,Yes,80,Yes,490
3578,276288,210,15,5,2,2,Yes,40,No,305
3579,180145,668,17,5,2,2.4,No,80,No,530
3580,58150,862,17,6,4,2.4,No,120,No,760
3581,9884,345,15,6,2,1.5,No,40,Yes,490
3582,141031,146,15,5,1,1.5,Yes,40,No,305
3583,253112,190,15,5,1,2.4,No,120,No,400
3584,107904,221,15,5,2,2,No,120,Yes,435
3585,138472,112,15,4,4,1.5,No,300,No,570
3586,13730,364,15,6,2,2,No,80,No,505
3587,248817,501,17,4,2,2,Yes,120,Yes,555
3588,157916,618,17,5,1,2.4,No,40,No,
3589,2053,320,15,6,1,2,No,300,No,545
3590,4669,312,15,6,1,2,Yes,300,No,565
3591,71911,779,17,6,2,1.5,No,80,Yes,640
3592,97671,763,17,6,1,2.4,No,80,Yes,635
3593,274004,402,15,6,4,2,Yes,40,No,
3594,274948,133,15,4,4,2.4,Yes,120,Yes,630
3595,235855,684,17,5,4,1.5,No,80,No,610
3596,81460,364,15,6,2,2,No,80,No,455
3597,71965,643,17,5,2,2,Yes,80,Yes,605
3598,86417,126,15,4,4,2,No,120,No,535
3599,268612,45,15,4,1,2.4,No,120,Yes,430
3600,145621,793,17,6,2,2,No,40,Yes,595
3601,74575,428,15,6,4,2.4,No,80,No,640
3602,42401,451,17,4,1,2,Yes,80,Yes,535
3603,265098,319,15,6,1,2,No,300,Yes,540
3604,181931,398,15,6,4,1.5,No,120,No,610
3605,199888,621,17,5,1,2.4,No,120,Yes,560
3606,269466,585,17,5,1,1.5,No,40,Yes,308
3607,16502,173,15,5,1,2,No,120,Yes,445
3608,106958,104,15,4,4,1.5,Yes,300,No,590
3609,229288,737,17,6,1,2,Yes,40,Yes,570
3610,240654,448,17,4,1,1.5,No,300,No,495
3611,110217,738,17,6,1,2,Yes,40,No,535
3612,296522,685,17,5,4,1.5,No,120,Yes,680
3613,75275,100,15,4,4,1.5,Yes,80,No,510
3614,50488,89,15,4,2,2.4,No,40,Yes,450
3615,160649,628,17,5,2,1.5,Yes,80,No,500
3616,174260,337,15,6,2,1.5,Yes,40,Yes,440
3617,76482,145,15,5,1,1.5,Yes,40,Yes,360
3618,275381,22,15,4,1,2,Yes,120,No,350
3619,235332,295,15,6,1,1.5,Yes,300,Yes,540
3620,123394,813,17,6,2,2.4,No,120,Yes,690
3621,44924,510,17,4,2,2,No,120,No,
3622,48028,9,15,4,1,1.5,No,40,Yes,
3623,213055,93,15,4,2,2.4,No,120,Yes,470
3624,109283,160,15,5,1,1.5,No,300,No,405
3625,52281,307,15,6,1,2,Yes,80,Yes,510
3626,69523,491,17,4,2,1.5,No,80,Yes,540
3627,111168,378,15,6,2,2.4,No,40,No,480
3628,107866,163,15,5,1,2,Yes,80,Yes,420
3629,194009,529,17,4,4,1.5,Yes,40,Yes,620
3630,149104,36,15,4,1,2.4,Yes,80,No,395
3631,156060,808,17,6,2,2.4,Yes,300,No,710
3632,252567,652,17,5,2,2,No,80,No,475
3633,114730,313,15,6,1,2,No,40,Yes,440
3634,117544,134,15,4,4,2.4,Yes,120,No,580
3635,109473,843,17,6,4,2,No,80,Yes,765
3636,85116,16,15,4,1,1.5,No,300,No,390
3637,117135,17,15,4,1,2,Yes,40,Yes,360
3638,268804,714,17,5,4,2.4,No,40,No,434
3639,73674,258,15,5,4,2,Yes,40,No,515
3640,25412,194,15,5,2,1.5,Yes,40,No,360
3641,30957,293,15,6,1,1.5,Yes,120,Yes,515
3642,178220,518,17,4,2,2.4,Yes,120,No,550
3643,172235,370,15,6,2,2.4,Yes,40,No,490
3644,228802,815,17,6,2,2.4,No,300,Yes,720
3645,82255,45,15,4,1,2.4,No,120,Yes,455
3646,45392,774,17,6,2,1.5,Yes,120,No,441
3647,156903,482,17,4,2,1.5,Yes,40,No,440
3648,152900,281,15,5,4,2.4,No,40,Yes,570
3649,70440,592,17,5,1,1.5,No,300,No,540
3650,295540,414,15,6,4,2,No,120,No,635
3651,294618,651,17,5,2,2,No,80,Yes,525
3652,85619,124,15,4,4,2,No,80,No,515
3653,86152,482,17,4,2,1.5,Yes,40,No,460
3654,167064,138,15,4,4,2.4,No,40,No,350
3655,83636,117,15,4,4,2,Yes,120,Yes,605
3656,38390,77,15,4,2,2,No,120,Yes,445
3657,247821,745,17,6,1,2,No,40,Yes,550
3658,221283,492,17,4,2,1.5,No,80,No,440
3659,91885,309,15,6,1,2,Yes,120,Yes,525
3660,148453,85,15,4,2,2.4,Yes,120,Yes,500
3661,236523,191,15,5,1,2.4,No,300,Yes,515
3662,133105,318,15,6,1,2,No,120,No,450
3663,199985,611,17,5,1,2.4,Yes,80,Yes,560
3664,118803,569,17,4,4,2.4,No,40,Yes,650
3665,244032,553,17,4,4,2,No,40,Yes,625
3666,78277,411,15,6,4,2,No,80,Yes,665
3667,192615,618,17,5,1,2.4,No,40,No,450
3668,169518,617,17,5,1,2.4,No,40,Yes,505
3669,55459,648,17,5,2,2,Yes,300,No,635
3670,115167,823,17,6,4,1.5,Yes,300,Yes,840
3671,79311,173,15,5,1,2,No,120,Yes,425
3672,198146,848,17,6,4,2,No,300,No,795
3673,127892,558,17,4,4,2,No,120,No,635
3674,99057,57,15,4,2,1.5,No,40,Yes,340
3675,203393,312,15,6,1,2,Yes,300,No,520
3676,265192,126,15,4,4,2,No,120,No,
3677,266077,661,17,5,2,2.4,Yes,120,Yes,590
3678,8786,307,15,6,1,2,Yes,80,Yes,530
3679,187703,14,15,4,1,1.5,No,120,No,315
3680,32200,25,15,4,1,2,No,40,Yes,355
3681,215240,753,17,6,1,2.4,Yes,40,Yes,600
3682,236154,289,15,6,1,1.5,Yes,40,Yes,420
3683,60793,346,15,6,2,1.5,No,40,No,400
3684,211459,501,17,4,2,2,Yes,120,Yes,565
3685,223859,500,17,4,2,2,Yes,80,No,485
3686,227747,603,17,5,1,2,No,80,Yes,510
3687,54002,742,17,6,1,2,Yes,120,No,605
3688,181121,864,17,6,4,2.4,No,300,No,820
3689,16273,7,15,4,1,1.5,Yes,300,Yes,480
3690,144242,459,17,4,1,2,No,80,Yes,500
3691,296937,804,17,6,2,2.4,Yes,80,No,420
3692,6419,297,15,6,1,1.5,No,40,Yes,450
3693,198280,263,15,5,4,2,Yes,300,Yes,685
3694,127677,596,17,5,1,2,Yes,80,No,495
3695,152407,495,17,4,2,1.5,No,300,Yes,413
3696,136699,521,17,4,2,2.4,No,40,Yes,530
3697,190177,255,15,5,4,1.5,No,300,Yes,640
3698,262337,789,17,6,2,2,Yes,120,Yes,645
3699,198949,251,15,5,4,1.5,No,80,Yes,560
3700,205640,832,17,6,4,1.5,No,300,No,770
3701,95112,229,15,5,2,2.4,Yes,120,Yes,540
3702,45782,634,17,5,2,1.5,No,40,No,470
3703,116825,376,15,6,2,2.4,Yes,300,No,620
3704,8824,23,15,4,1,2,Yes,300,Yes,510
3705,264489,401,15,6,4,2,Yes,40,Yes,
3706,19546,313,15,6,1,2,No,40,Yes,
3707,134607,714,17,5,4,2.4,No,40,No,620
3708,31721,208,15,5,2,1.5,No,300,No,450
3709,272804,607,17,5,1,2,No,300,Yes,585
3710,282678,55,15,4,2,1.5,Yes,300,Yes,430
3711,182917,258,15,5,4,2,Yes,40,No,515
3712,283709,862,17,6,4,2.4,No,120,No,532
3713,3566,320,15,6,1,2,No,300,No,545
3714,92024,652,17,5,2,2,No,80,No,525
3715,160915,371,15,6,2,2.4,Yes,80,Yes,580
3716,11315,298,15,6,1,1.5,No,40,No,395
3717,291290,431,15,6,4,2.4,No,300,Yes,770
3718,41301,572,17,4,4,2.4,No,80,No,640
3719,273212,282,15,5,4,2.4,No,40,No,520
3720,249678,192,15,5,1,2.4,No,300,No,460
3721,220467,857,17,6,4,2.4,No,40,Yes,750
3722,145600,448,17,4,1,1.5,No,300,No,505
3723,234122,161,15,5,1,2,Yes,40,Yes,365
3724,257310,742,17,6,1,2,Yes,120,No,575
3725,43153,634,17,5,2,1.5,No,40,No,470
3726,154010,369,15,6,2,2.4,Yes,40,Yes,378
3727,274113,451,17,4,1,2,Yes,80,Yes,
3728,151437,116,15,4,4,2,Yes,80,No,
3729,191019,40,15,4,1,2.4,Yes,300,No,470
3730,2497,176,15,5,1,2,No,300,No,465
3731,270129,724,17,6,1,1.5,Yes,80,No,530
3732,207329,296,15,6,1,1.5,Yes,300,No,495
3733,168246,584,17,5,1,1.5,Yes,300,No,545
3734,277710,635,17,5,2,1.5,No,80,Yes,500
3735,215757,452,17,4,1,2,Yes,80,No,465
3736,268171,287,15,5,4,2.4,No,300,Yes,690
3737,250647,8,15,4,1,1.5,Yes,300,No,
3738,60673,546,17,4,4,2,Yes,40,No,595
3739,5982,303,15,6,1,1.5,No,300,Yes,570
3740,97902,791,17,6,2,2,Yes,300,Yes,755
3741,25047,312,15,6,1,2,Yes,300,No,550
3742,200538,813,17,6,2,2.4,No,120,Yes,670
3743,39557,722,17,6,1,1.5,Yes,40,No,520
3744,90810,478,17,4,1,2.4,No,120,No,505
3745,13833,171,15,5,1,2,No,80,Yes,430
3746,21786,72,15,4,2,2,Yes,300,No,495
3747,203785,446,17,4,1,1.5,No,120,No,440
3748,180265,81,15,4,2,2.4,Yes,40,Yes,440
3749,41387,385,15,6,4,1.5,Yes,40,Yes,434
3750,23036,161,15,5,1,2,Yes,40,Yes,405
3751,56347,222,15,5,2,2,No,120,No,405
3752,275341,339,15,6,2,1.5,Yes,80,Yes,450
3753,235688,103,15,4,4,1.5,Yes,300,Yes,640
3754,181064,247,15,5,4,1.5,Yes,300,Yes,660
3755,61217,93,15,4,2,2.4,No,120,Yes,510
3756,65087,372,15,6,2,2.4,Yes,80,No,560
3757,62145,650,17,5,2,2,No,40,No,495
3758,169158,630,17,5,2,1.5,Yes,120,No,520
3759,286449,584,17,5,1,1.5,Yes,300,No,530
3760,285952,755,17,6,1,2.4,Yes,80,Yes,630
3761,214369,830,17,6,4,1.5,No,120,No,710
3762,263974,340,15,6,2,1.5,Yes,80,No,400
3763,119343,113,15,4,4,2,Yes,40,Yes,545
3764,280917,693,17,5,4,2,Yes,120,Yes,725
3765,291493,152,15,5,1,1.5,Yes,300,No,405
3766,278458,342,15,6,2,1.5,Yes,120,No,420
3767,12950,159,15,5,1,1.5,No,300,Yes,485
3768,4084,215,15,5,2,2,Yes,300,Yes,585
3769,91446,723,17,6,1,1.5,Yes,80,Yes,605
3770,232375,517,17,4,2,2.4,Yes,120,Yes,580
3771,197376,486,17,4,2,1.5,Yes,120,No,490
3772,221734,301,15,6,1,1.5,No,120,Yes,460
3773,262213,310,15,6,1,2,Yes,120,No,450
3774,202522,233,15,5,2,2.4,No,40,Yes,430
3775,72814,492,17,4,2,1.5,No,80,No,490
3776,288016,331,15,6,1,2.4,No,80,Yes,510
3777,104720,317,15,6,1,2,No,120,Yes,505
3778,230941,295,15,6,1,1.5,Yes,300,Yes,540
3779,65097,203,15,5,2,1.5,No,80,Yes,410
3780,13638,320,15,6,1,2,No,300,No,540
3781,267930,732,17,6,1,1.5,No,80,No,510
3782,151650,116,15,4,4,2,Yes,80,No,535
3783,232900,111,15,4,4,1.5,No,300,Yes,620
3784,251702,190,15,5,1,2.4,No,120,No,400
3785,143006,410,15,6,4,2,No,40,No,575
3786,56191,212,15,5,2,2,Yes,80,No,405
3787,181287,103,15,4,4,1.5,Yes,300,Yes,640
3788,8177,171,15,5,1,2,No,80,Yes,430
3789,91380,84,15,4,2,2.4,Yes,80,No,450
3790,74145,419,15,6,4,2.4,Yes,80,Yes,710
3791,64161,171,15,5,1,2,No,80,Yes,410
3792,118432,12,15,4,1,1.5,No,80,No,305
3793,86134,803,17,6,2,2.4,Yes,80,Yes,700
3794,33277,289,15,6,1,1.5,Yes,40,Yes,450
3795,207265,433,17,4,1,1.5,Yes,40,Yes,450
3796,73168,159,15,5,1,1.5,No,300,Yes,460
3797,27938,77,15,4,2,2,No,120,Yes,455
3798,49691,81,15,4,2,2.4,Yes,40,Yes,470
3799,112298,303,15,6,1,1.5,No,300,Yes,535
3800,210931,153,15,5,1,1.5,No,40,Yes,325
3801,20415,30,15,4,1,2,No,120,No,375
3802,78223,742,17,6,1,2,Yes,120,No,600
3803,225919,402,15,6,4,2,Yes,40,No,595
3804,174624,470,17,4,1,2.4,Yes,120,No,515
3805,244052,350,15,6,2,1.5,No,120,No,410
3806,4962,56,15,4,2,1.5,Yes,300,No,490
3807,204717,405,15,6,4,2,Yes,120,Yes,705
3808,19966,168,15,5,1,2,Yes,300,No,
3809,197444,473,17,4,1,2.4,No,40,Yes,480
3810,9800,297,15,6,1,1.5,No,40,Yes,445
3811,276060,524,17,4,2,2.4,No,80,No,336
3812,140263,738,17,6,1,2,Yes,40,No,535
3813,12882,291,15,6,1,1.5,Yes,80,Yes,505
3814,224615,677,17,5,4,1.5,Yes,120,Yes,700
3815,99097,588,17,5,1,1.5,No,80,No,455
3816,163591,819,17,6,4,1.5,Yes,80,Yes,760
3817,142060,276,15,5,4,2.4,Yes,80,No,580
3818,103146,106,15,4,4,1.5,No,40,No,450
