tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2670,116349,TRUE,Tue Oct 31 22:48:00 +0000 2017,@AppleSupport I did,,2669
2671,116349,TRUE,Tue Oct 31 22:41:59 +0000 2017,@AppleSupport @AppleSupport ^^check this out,2669,2672
2672,116349,TRUE,Tue Oct 31 22:36:45 +0000 2017,@AppleSupport Internal problem. Any suggestions on how to help? Im not paying for a new phone because I didn’t cause the damage.,2671,2673
2673,116349,TRUE,Tue Oct 31 22:35:46 +0000 2017,"@AppleSupport They could nothing worked. I went into the Apple store in lynnwood, and the guy tried to charge me for a replacement phone although it’s an",2672,2674
2674,116349,TRUE,Tue Oct 31 22:35:00 +0000 2017,@AppleSupport See how it says searching at the top instead of giving me signal?.....I’ve been dealing with that for 2 weeks and sprint did everything https://t.co/iB0NsSeL1G,2673,2675
2676,116349,TRUE,Tue Oct 31 22:04:56 +0000 2017,@AppleSupport HELP ME. I have a problem with my iPhone 7😑,2675,
2678,116350,TRUE,Tue Oct 31 22:38:41 +0000 2017,"@AppleSupport Any idea why icons show up like this? I did force reset to no avail. After initial notification display, they show up. https://t.co/qBFIAlpGyD",2677,
2680,116351,TRUE,Tue Oct 31 22:39:41 +0000 2017,@AppleSupport It’s sorted. Thanks. iOS update needed a change and hard reboot,2679,2681
2682,116351,TRUE,Fri Oct 20 08:39:06 +0000 2017,@AppleSupport ios 11.0.3 on 6s. Cannot adjust alarm volume so waking up all in my house and neighbours despite ringer being set to minimum!,2681,
2684,116352,TRUE,Tue Oct 31 22:38:21 +0000 2017,@AppleSupport live photo keeps turning on in the camera even when it’s set to stay off. Please fix in next update.,2683,
2686,116353,TRUE,Wed Nov 22 08:46:55 +0000 2017,Do any of my friends actually know IT and problem solving since 4 @116021 people can’t figure it the fuck out?,2685,
2688,116354,TRUE,Wed Nov 22 09:01:59 +0000 2017,"@CoxHelp Both. 18 down and 17 up, wired. And 8 down and 7 up wireless",2690,2687
2691,116354,TRUE,Wed Nov 22 09:25:49 +0000 2017,@CoxHelp You may,2692,2690
2693,116354,TRUE,Wed Nov 22 16:35:10 +0000 2017,"@CoxHelp And here is my speed hardwired. I realize you guys say speeds UP TO a certain amount but if I’m paying for that amount, I shouldn’t be getting 8 or 9 download. This is outrageous. I pay for up to 100 I believe. Why can’t I even get half of that?! https://t.co/SVLMci7wmJ",2695,2692
2696,116354,TRUE,Wed Nov 22 17:30:21 +0000 2017,@CoxHelp I’m trying to do it via what i have set up but I don’t have a computer. I might be able to. Hang tight,2697,2695
2698,116354,TRUE,Wed Nov 22 17:42:14 +0000 2017,"@CoxHelp So, as you can see something is clearly up. I actually found out I’m paying for up to 300mbps download and I’ve not even hit over 100 yet. https://t.co/iGbzc18mZL","26,992,700",2697
2701,116354,TRUE,Wed Nov 22 19:33:49 +0000 2017,@CoxHelp @CoxHelp any reason why I’m not even hitting 100? What do I have to do to get this resolved? I’m obviously not even getting a third of what I pay for.,2702,2699
2703,116354,TRUE,Wed Nov 22 19:54:40 +0000 2017,"@CoxHelp Unfortunately, I only have the Ethernet cable I was provided through Cox.",2704,2702
2705,116354,TRUE,Wed Nov 22 20:23:54 +0000 2017,@CoxHelp I’ve run the test across multiple platforms. I have a technician coming out to resolve the issue as the packet loss is incredibly high,2706,2704
2707,116354,TRUE,Wed Nov 22 21:36:32 +0000 2017,@CoxHelp The associate I spoke with does,2708,2706
2709,116354,TRUE,Wed Nov 22 22:15:08 +0000 2017,"@CoxHelp There’s definitely an issue. I’ve run multiple tests across Cox, Speed test, and ookla. I’m getting around 11-18 download. As for the trace routes, the associate I spoke with on the phone may be able to provide that. But I’m not getting anywhere near 300 down",2710,2708
2711,116354,TRUE,Wed Nov 22 22:55:20 +0000 2017,@CoxHelp Thank you. Will post results,,2710
2712,116354,TRUE,Wed Nov 22 17:57:38 +0000 2017,@CoxHelp This is the Ethernet cord I was given with the modem. Unfortunately that’s the only one I have. Even at 100mbps that’s 1/3 of what I could potentially get via my plan but I’m only seeing 11...,,2700
2694,116354,TRUE,Wed Nov 22 16:25:23 +0000 2017,@CoxHelp Here’s WiFi even though I have the th Panoramic. Not at all close to what I’m paying for. Running the wired one now https://t.co/scJ3wrfQPc,,2692
2689,116354,TRUE,Wed Nov 22 08:40:17 +0000 2017,"@CoxHelp I continually give you guys the benefit of the doubt, but I’m paying for (yes I know, UP TO 100mbps down) and I’m getting 8! I need this fixed. Like yesterday.",2687,
2714,116355,TRUE,Wed Nov 01 02:26:52 +0000 2017,@Uber_Support I Dm'ed you!,2713,2715
2717,116355,TRUE,Wed Nov 01 01:18:59 +0000 2017,"@Uber_Support I need help with my Account, It gets disabled every time I try to login and it's getting really frustrating!😬😠",2715,
2719,116356,TRUE,Thu Nov 02 12:25:46 +0000 2017,@Uber_Support @115877 you haven’t “reached out”. Please refund the cost of the inedible food without delay,2721,2718
2720,116356,TRUE,Mon Oct 30 23:23:07 +0000 2017,@Uber_Support Just did,2718,2722
2724,116356,TRUE,Mon Oct 30 22:43:04 +0000 2017,"Hi @115877  this is an inadequate response to me telling you I had to throw away the entire £18 order. If eat in, would’ve been sent back https://t.co/lqjrLk8BYw",2722,
2726,116357,TRUE,Tue Oct 31 22:24:15 +0000 2017,@Uber_Support I ordered food through uber eats. I did not get the delivery. Please contact me.,2725,
2728,116358,TRUE,Tue Oct 31 22:19:35 +0000 2017,"Hey, all, this guy picked my cousin up in Pittsburgh on Friday for @115873 and tried sexually assaulting her. His name is Feruzbek. https://t.co/rfzLT3fn5Q",2727,
